Metric,LS-NDWI,LS-MNDWI,LS-DSWE,LS-AWEIsh
RMSE,1079.4262486462944,1169.457207627264,1996.0285391201935,1023.4835022396144
R_squared,0.9242128833757547,0.8836567509241234,0.7716771881376487,0.9184672813544261
MAE,656.8949819596774,758.5716900295698,1370.2730153629034,621.3533379623657
PBIAS,6.366452361376738,4.116601056559195,13.240875155187066,4.5269252890147
